text,label
What a drama queen. Para kang si Binay. #iiyaknayan https://t.co/uy8oU7Jskt,1
Di ako #du30 pero grabe PNoy. HAHAHAHAH ganyan ka pala kababa. #notoroxas #yellowpropaganda  https://t.co/G54fVBaoM4,1
"If you hate Binay or if you hate Duterte, then hindi niyo talaga na gets yung Debate.",0
Wag kang mag alala roxas ?? pagnanalo si du30 popondohan nya yung business nyong tsinelas ni korina ?? chill kalang,0
"Only Binay? Karen Davila be like, 'Expound'. #Eleksyon2016",0
Ginagaya ni Paris yung batang naiyak sa commercial ni Binay! Hahahaha,0
@Politiko_Ph Puro ka kalokohan MarRoxas wala kang alam sabhn kundi puro pani2ra sa kapwa mo papogi ka
#OnlyBinayPriority4Ps,1
"36. Kapag si Binay ay nagronda sa gabi, makikita mo ba siya?",1
"3 days straight na exposed sa init, ano napala? Edi eto nognog na kagaya ni binay. Dafuck ??",1
"Si Binay: nognog, pandak, laki sa hirap.

Si @AerielleArlg: pango, pandak, rak na rak.",1
Maka-RoRo sa taas
Maka-RoRo din sa baba
#PHVoteRoxas #Roxas #LabanLeni #PHVoteMarLeni #MayoNaRoxasNa #WeAreForMar #RoxasRobredo,0
"@aisaraaap magpakatotoo tayo beh. Kahit corrupt si tatay, Binay pa rin. ??",1
binay pakibigyan nalang sila ng cake,0
"Front page: Binay's lead narrows, Duterte up in latest BW-SWS survey | Full story at https://t.co/fJMTYQzWZH https://t.co/JhZCCqayLF",0
@PhilippineStar lahat kaya ni VP Binay nalagpasan nya nga yung pangungulila yan pa ba mga binabato nyo sakanya
#OnlyBinayInMakatiSanKaPa,0
Humabol si Mar Roxas ;--;,1
"Binay: We need to increase IRA for 4th, 5th class municipalities. We must empower local government units, make them accountable.
#PHvote",0
"Mar Roxas knows Grace Poe's number. Nagpapresscon pa talaga, sana tinawagan niya. Papansin masyado. Drama queen. #disente",1
"My turn. Can you verify this, @interaksyon? Never mind the other 2 baka takot k Poe.#PhVote #HakotPaMore #PHVotePoe https://t.co/3kFHRNJI1s",0
"Meanwhile, Binay and Grace, di pa namin nakakalimutan ang issues against you despite saying #NoToDuterte. #NoToBinay #NoToTraPoe",1
"Sorry na talaga, pero kapag si Binay na hindi ko maiwasan matawa. #PiliPinasDebates2016",0
"back to politics, mas may pagasa pang manalo si binay kaysa kay roxas",0
...parang gustong palabasin ni Mar Roxas na lahat ng pulitiko ay magnanakaw! #PoliticalAd,0
Mar Roxas giniit na hindi dapat magpadalus-dalos sa pagtugon sa isyu ng tanim-bala sa NAIA. #aksyonsaumaga https://t.co/hQMQ37GDGd,0
"Binay gives out candies with his name at Bgy Nine, Balayan, Batangas #VotePH2016 https://t.co/ubHLmAwEM6",0
"RT @Asdfghjklstr: ""sus bakit si mar roxas pa"" - mameh hahahahahahahahaha",1
"@juanmagdaraog Trust ratings of Mar Roxas have gone down, despite all the spin. He ranks a far-away third nationally, trust-ratings wise",0
"Yellowtards out there! Is Mar Roxas' action is what you call ""Decent""? #AyawSaDILAW",1
@Kuya_Duterte  Paki baril si mar roxas ????????????
choss ./.,1
"OMG, Mar Roxas already on top #MarRoxax #RodrigoDuterte #PresidentialCandidate #Opinion #ResIpsaLoquitur https://t.co/k2GjoH2vBk",0
Diba Binay vice ka ni PNOY? Edi wala ka din kwenta sa 6 na taon na walang nangyare sa bansa. Kupal ka forevs.,1
"Ayaw daw kay Duterte kasi baka magka Martial Law at magkagulo lang , so kay Roxas kayo ? Di pa nga nananalo... https://t.co/OcHALi9G3T",0
FUCK YOU MAR ROXAS. fr my #squad 
PH VOTE DUTERTE #DuterteDay https://t.co/0DtlarEB03,1
@tashelectrify Gaga :)) he conceded yesterday. I think si Binay nalang wala,1
@gmanews Tanong ko po kay Binay: Kung siya ang mahalal na Pangulo ano ang kanyang mandatory para patigilin ang korapsiyon?,0
"Pero nalupet pa rin si binay, hanggang sa dulo lumalaban. Kahit alam niyang talo na siya.",0
"RT @itsmeashiee: TANGA LANG ANG BOBOTO KAY MAR ROXAS, UULITIN KO, TANGA LANG.",1
"Sa President naman walang bumoto kay Duterte, Roxas at Binay sa family ko.",0
Pikon talo. Labanan ni Roxas at Duterte. Hahaha!,1
Putangina Duterte for president!!!! Sumpain ka MAR ROXAS HAHAHAHAHAHA!,1
"Mga nagtatanim ng bala, Binay, Napoles, Kayo na pong bahala",0
I dont know what dots is but i laaaffhhdhfhdhdj so hard at Binay as Blackie ???? whyyy ???????????????????? https://t.co/Uqhg66CjRP,1
Binay will not abolish a good pro poor program
#OnlyBinayPriority4Ps,0
Binay: Sama-sama tayong isulong ang ginhawa sa bawat pamilyang Pillipino
#pHvote,0
"""@PHVote: Grace Poe, Miriam Defensor Santiago top vice president choices for Mar Roxas – survey http://t.co/RM6efXaGxN #PHVote"" PRES. MIRIAM",0
Magkano naman ibinayad ni Mar Roxas kay Daniel Padilla para ienderso s'ya? More reasons not to vote for Mar,0
Binay: Isang taon na nila akong pinagtutulungan.      #VotePH2016      #PaUnderdogEffect,1
"Ako lang ba naiinis sa advertisement ni Binay? Nognog daw tayong lahat? *lol, ikaw lang.??????",1
"Sige, buhat pa ng bangko, Binay. Isa ka pa. Hidhid ka rin. https://t.co/4xAn7LP6l1",1
@kylazoleta i'm having an argument with my mother about mar roxas rn.... ??,0
Bsta ah we are not voting for Binay ????,0
"Ayan nanaman tayo sa linya ni Binay na ""katulad sa Makati"" PWE",1
"Before matulog number 1 si duterte, Pag katapos matulog number 1 na si roxas. #Blackmagic",1
"Appearance of VP Jejomar Binay, Sen. Gringo Honasan and Gov. David Jayjay Suarez during the Distribution of... https://t.co/kMgXyaV1YJ",0
RT ABSCBNNews: The Information against VP Binay will be filed after the expiration of his term as Vice President. | via OmbudsmanPh | via A…,0
@acerneil_quinto hahaha. Loko. Parang ganun lang. Sige jan ka na sa Binay mo. Hanapin mo yan pag............,0
"Mr. MAR ROXAS, kung sakaling maisip mo na mag concede ka na, ""baka"" skaling may matira pang pagmamahal sayo ang taong bayan. #realtalk #du30",1
Mar Roxas u gotta be fuckin' kiddin' meeee. ????,1
"Kanina pa 'yang sasakyan na nagpapatugtog ng  ""Only Binay, only Binay... "" Sa dinami-rami ng pwedeng LSS... haay.

Nakakasira ng weekend ha.",0
Ako lang ba yung naiinis sa commercial ni Mar Roxas at Binay? ?? plastik masyado.,1
"Kampo ni VP Binay, naghain ng motion for reconsideration kaugnay ng isinamapang kaso ng Ombudsman I via Allan Francisco",0
Hindi ka mananalo Mar Roxas so shut up ka nalang #AyawSaDILAW #SoShutUpNaLangSeries,1
"kunwari wala sa UNA. Aber, si Binay kaya tinawag si Poe na American girl...",1
Bet ko talaga tong TV ad. ni Binay ! ????
#ALDUB14thWeeksary,0
"Senator Poe says she is not affected by the ""Am-Girl"" tag given to her by VP Binay | hey_marv",0
Ang sakit lang isipin na mas nauungusan ni Roxas at Binay si MDS ??,1
@teddyboylocsin BSAquino is having panic attacks(#UboPaMore); unity call vs #DU30 just confirmed Poe as 'Manchurian Candidate'; LP jumps gun,1
Simula na ng huling debate para sa pagka pangulo. Ipanalo ang gobyernong may puso. #PHVotePOE https://t.co/kwMAl0WxTi,0
RT @fadedreceipts: Only Binay/Only B1nay ang papalit sa One Direction

#MTVStars One Direction,0
"""Ayaw na natin ng gobyernong manhid."" -Poe #PilipinasDebates2016",0
PHL BUSINESS CONFERENCE Binay lists priorities cut tax rates narrow infra gap lick poverty https://t.co/p5lI3PyJc6 https://t.co/DCNoej82Ej,0
Good news! Go VP Binay! #binay2016,0
Ayoko na panuorin 'tong replay nairita lang ako lalo kay mar roxas puta.,0
"dont wanna be a political analyst real quick but nakakahiya ata mga pinag gagawa nila aquino, roxas and trillanes? Gradeschool moves",1
2 wks after he got booed during sinulog. binay strikes again. 
'Welcome to BINAY country' tarp at IEC mass yesterday.https://t.co/GjPj18PXpD,0
BOBO BINAY YES OR NO NGA ??,1
Bakit dahil kay Binay baka masira tong TV namen....,1
"Makati Rep. Abi Binay confirms she will run for the Makati mayoralty race. ""It was a last minute party and family decision.""",0
Hanggang sa tvc ba naman sinisiraan si binay.,0
@interaksyon They are not doing the Binay' bare hand eating....unhygienic?...they are not smiling also?,1
"#UNTVRepaso2015 Dismissed Makati Mayor Binay, sinampahan ng bagong plunder complaint sa Office of the Ombudsman [18-12-2015] [NY-A1741]",0
.maroxas camp to PPCRV: Apologize #BilangPilipino https://t.co/3LxprrV3Xa,0
These Mar Roxas antics meant to cover up preparations for fraud. 

Real news for today: hundreds of VCM technicians replaced last minute.,1
"Condonation doctrine na ginamit na depensa noon ni Mayor Binay, ibinasura na ng Korte… https://t.co/XEJptdm0iN https://t.co/bQwAwFBRB8",0
"Fuck Duterte, fuck Binay, and fuck Marcos.",1
Tangina ni binay talaga ??,1
Nognog Pandak Puñeta tumigil ka na Binay! ??,1
Binay: Survey on poverty proof of non-inclusive growth | https://t.co/1tUJ1f33B8,0
"RT senmiriam: I am on the cover of the maiden issue of Gavel &amp; Robe, a magazine about Philippine law and lawyers. … https://t.co/dtWnIZXFOe",0
NOGNOG
PANDAK
LAKI SA HIRAP
PABEBE
NOGNOG ULIT
YAN SI BINAY!
#NogNogHambog,1
"RT @gracepoekami16: God, please give us leaders that believe in You! #Philippines #GracePoe2016 #GracePoe #MarRoxas #Binay #DaangMatuwid ht…",0
"My Uber driver asked me kung sino ang presidente ko. I just answered ""kahit sino, 'wag lang si Binay"" ???? #Halalan2016",0
@rjnaguitskona Nakakalungkot. :( Roxas Binay etc can die anytime though.,1
Romualdez cousins supporting Binay in 2016? via @rapplerdotcom https://t.co/6SeohzGJMw,0
Plot twist: Biglang manalo si Mar Roxas ??,0
RT @twerkitlouis_: NANCY BINAY FOR PRESIDENT PO! LIBRE LAHAT NG CONCERT TICKETS AT MAGKAKARON NA TAO NG NETFLIX!! BOTO NA! BINAY FAMBAM!xx …,0
Enrile announces that he is for Binay.

Birds of the same feather
Make
A
Good
Feather
Duster https://t.co/IrlzHoLb35,0
uy duterte di ba nag submit ka lang ng candidacy dahil hindi disqualified si poe? psst wala na daw sya oh ha ha ha jk,1
Mlapit na ang #ELECTION pero undecided prin ako.. Who will be my next President!! Wooh hirap...!!!! Pero ayoko tlga kay Mar at Binay...,0
"Poe, Roxas, Santiago weigh in on controversial Canada trash https://t.co/6pM3uuObxb #PHVote https://t.co/ypk1bhHF76",0
For continuity. The only all-Filipino tandem. #RoxasRobredo Way drama. Trabaho lang.,0
DI GUMAGANA UNG MIC NI BINAY HAHAHAHAHAHA #PiliPinasDebates2016,0
FCKING MAR ROXAS AGAIN ON TV PATROL?!!!!! COME ON ABS-CBN!!!,1
".@SenGracePOE on Roxas saying it's down to him and Duterte: It's too presumptuous. It's not for elite, a few people to decide who should run",0
Walang magsasawa haaa. team VP binay #OnlyBinayParehoTayo,0
"RT @supsup010: ""ANO ANG PAGKAKAIBA? Mar: Pilit Nagpapaliwanag; Binay: Ayaw Magpaliwanag; Poe: Hindi Makapagpaliwanag; Miriam Santiago; Sana…",1
Abby Binay instructed by BEI to fall in line and wait for her turn to vote. #Halalan2016 https://t.co/nK2HxupaSZ | via @maan_macapagal,0
ANG DAMING COMMERCIAL NI MAR ROXAS!!!
#KaUmay,1
ang daming political ads ni BINAY! NAKAKAIRITA!,1
"natatawa talaga ako dun sa ano ni binay "" bakit kung sino pa yung nognog "" ??????",0
Binay pakisagot po muna yung allegations nyo sa senate before you complain na pinagkakaisahan po kayo. Thanks po.,1
Grace Poe versus Mar Roxas: Compare and Contrast Their ACHIEVEMENTS
https://t.co/dCvxRlisoq https://t.co/8vTgG4jxns,0
Why do I get the feeling Mar Roxas is turning people off ON PURPOSE? #AyawSaDilaw,1
Ang plastic ng mga nangangandidato lalo na si binay ????,1
"DuRo, Duterte Robredo na? Pero di ko kinaya ang EverBiLeni (Binay-Leni)  
??

#LeniTheRealVP #RecountVP https://t.co/h2tVE7hGJy",0
.@TrillanesSonny: I am 100 percent certain that Binay will not change. He is a lifelong thief and plunderer. #VotePH2016,1
"""Walang nakikitang mali si Poe sa anti-duterte ad."" WHAT?! SRSLY POE?!!! roxas to poe ayawsaDILAW",1
"@darlinnkeyy all of them but binay were good. Pray &amp; ask for enlightenment. That helps. ;) also, go for someone who delivers not just talks.",0
"Boo, binay ??",1
Binay cries foul over Inquirer report on alleged dummy bank accounts https://t.co/fEUqXelLar https://t.co/fhHu9YrhJB,0
"Graft, corruption not the same, Binay tells students https://t.co/EAPnFt969N | @inquirervisayas https://t.co/izu8j2Rg2V",0
Si Binay ginamit na lahat ng sa tingin nya ay kakaawaan sya para makuha ang simpatya ng tao...,0
"Sorry but we won't vote for a womanizer/trashtalker/killer.
Still, Go Grace Poe!",1
"VICE President Binay  spent P595,713,000 for television electoral adverts in 2015 He said the ad money came from friends &amp; supporters",0
VP Binay expects more black propaganda amid ratings rise. | via @jv_arcena,0
"Reminder lang: may nangongopya kasi.
Walang hugot, walang drama, walang pasiga-siga. Trabaho lang.  Mar Roxas po
https://t.co/hbmVDuvOJU",0
"You are an INC, but you are endorsing Mar Roxas. What would you do @bernardokath ? #MoneyOverFaith or #FaithOverMoney ? #AyawSaDILAW",1
(Habang traffic sa quiapo)

Bata1: Kapag si Duterte naging presidente mawawala na magnanakaw dito
B2: Kaya si Roxas o Binay boboto ko eh,0
Friday the 13th : Sinabi ko sa mga mamang especially Kay Nancy binay Kung sino crush ko ?????????????? @Betchaaaaaaaaay  #RedenDiary,0
"Buti na lang, ni-reject ni Grace Poe 'yung ""offer"" ni Mar Roxas. Hahaha. Alam niyang gagamitin lag siya niyon kung sakali eh",0
"In fairness. Nagpapaka-Honasan si Cayetano. ""Wag na ko, si Binay na lang."" ""Wag na ko, si Mayor Duterte na lang."" #TheLeaderIWant",0
"Bobo ka padin mar roxas, hindi ka dapat maging presidente",1
"""Kung si Vice President Jejomar Binay ang magiging susunod na pangulo, itutuloy daw nya ang laban sa corruption."" (GMA News, 2016) 

ULUL.",0
Mar Roxas your call for unity describes one thing! SELFISHNESS! You don't deserve to be the PRESIDENT!!!,1
Okay nga si Mar nalang kesa si Binay. O ano? #PSYPagyanig,0
"""kaya sa mga nognog, nognog din ang nagmamalasakit.""
tsk3. ayaw ko na kay Binay. hindi pala siya nagmamalasakit saming mga tisoy. nakaka sad",0
"'Pag wala raw naproklamang VP, extended daw si VP Binay. 

#asa ??",1
@riashernandez Agree. Binay at BBM  prez and VP nya? Scary.,1
@chiarazambrano Wala. Gusto nyo lang siraan si VP Binay. Hindi ganyan si Idol tsk,1
"@LamBretchAtayan pero honestly, naaawa ako kay binay. ?? Kahit hindi ko alam yung story nya. Lol",0
I'm starting to believe that the Binay's did not created a public service. They created a cult instead. #BooForBinays #StupidSupporters,1
I heard the Binay radio ad... i almost stabbed myself.

#KnowTheCandidate,1
Only binay only binay ?? pota LSS,1
"Rep. Binay: I agree with full transparency but if it becomes a deterrent to efficiency, you'll sacrifice basic services needed by the city.",0
"Kay Binay, pera pera lang yan. Alam nyo na ha. https://t.co/426ZJVETao",1
Would be happier to see Miriam switch places with either Roxas or Binay on the polls. But would be the happiest if she became the president!,0
si binay!!! ???? https://t.co/w8cFMFnbtG,0
Mar Roxas' ad worth of 700M Pesos. :v,1
With the vice president Binay ?? http://t.co/MQjYd5Dbnu,1
ROXAS IS MY PRESIDENT
ROBREDO IS MY VICE PRESIDENT

Mar Daang Matuwid,0
RT @inquirerdotnet: Mar Roxas proclaimed datu by Lanao sultanate https://t.co/Nyluqomn8H | @Team_Inquirer https://t.co/GUcBGMzvcE,0
Bea to mom: A yí you dont like binay? Diba madami siyang tinutulungan 

HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA,0
Honasan belies crowd at Sinulog booed Binay https://t.co/L13Ddi7Q8D https://t.co/w4g2plbdXD,0
"Binay is just wasting his time trying to bring Duterte down. Tsk. Digong, ayaw nalang na tawn siya pansina #PHVoteDuterte",1
"Teacher ko pala si Nancy Binay, kuhang kuha maam!",0
Si Roxas at Binay ung nag dala eh ??????,0
Pati ng yung Report nila Regarding sa Pambabastos daw ng mga Students ng UPLB kay VP Binay. Mali-mali!! Pwe!!  #ABSCBNnomore,1
Para sa kinabukasan VP Binay ang nag iisa
.Only B1NAY 
#OnlyBinayWinner,0
"Si Duterte, ala-Hitler; Walang alam si Grace; Binay, kurakot ang isyu | Walong araw matapos ang ikalawang... https://t.co/aUzTsuMeK7",1
Nakaiyak talaga ang story ni Binay ??,0
Hala nasunog-nog-nog-nog-nog-nog-nog-nog-nog *chura ni binay

HAHAHAHAHAHAHAHA,1
"Campaign slogan ni PNoy noong nakaraang eleksyon, kinuwestyon ni VP Binay I via Allan Francisco",0
Mar Roxas at Leni Robredo po. https://t.co/Opl48T9g36,0
sana hindi manalo si Mar Roxas,0
#ABSCBNIRRESPONSIBLE pwede si Binay naman next week? Or si BBMarcos? para FAIR? Kaya ba natin yan? Ha? :P,1
The problem with Mar Roxas is his being an elitist.

The problem with Grace Poe is her being a neophyte.

#Election2016,1
Magkaiba si Binay at si Alma.
Si Binay Nognog.
Si Alma Moreno.,0
bwisit ka roxas! mas bastos ka p kay duterte for pulling grace poe down! #AyawSaDILAW,1
Good friends of Duterte: Poe and Santiago ?? #PiliPinasDebates2016,0
"Dear Mar Roxas, makaramdam ka naman. Bawat commercial hindi pedeng hindi ipapakita yung tvc mo. Nakakasawa na ho.... https://t.co/XWJ7B7Uj4O",1
"Are u? Not our MAR. He personifies ""BAYAN BAGO SARILI. An attribute that's very MAR. #WalangiwananMar #MarRoxas2016 https://t.co/X4FFsGiUxb",0
oo na binay ikaw na nognog di naman kami naiinggit sa kulay mo e iyong iyo na!??,1
Punyetang binay to. May bago na namang commercial punyeta,1
Maki #JJBinay na ako Puro na lang kasi Sandro #BilangPilipino #BBM4VP https://t.co/3FZ2OhTtk4,0
"It takes a special someone to make Binay look reasonable, classy and a gentleman. Nice job Duterte! Didn't think it was possible...",1
Kwento mo Mar Roxas! May galit talaga ako sa'yo simula nung paglamatay ni Robredo. ??????????,1
Presidential Preschool:
Top 1: Santiago
Most Disciplined: Duterte
Most Polite: Poe
Most Active: Roxas
Best storyteller: Binay

#Duterte2016,0
"Sa sobrang hindi pagka G ni binay, dinoble pa nila at tinawav syang noGnoG",1
"“Arrogance, some might call it. Arrogance and avarice and lust for power.” - Catelyn Stark, describing Lannisters. Or Mar Roxas.",1
I'd rather have Mar as president than Binay or Poe. Pls lang ??,1
Dahil nandito si Binay. Wala ng klase. #INIT #haggardface https://t.co/eNQu3pm9iz,1
"Hoy gago, wag ka ng bumoto kung si Binay lang din naman ang Pangulo mo. Charot!",1
"RT ANCALERTS: 'Don't cheapen the presidency,' Duterte tells Poe's camp #Halalan2016 https://t.co/sadxacM6gf https://t.co/dvdWRyaxMN",0
"Pag manalo si Grace Poe sa eleksyon laya agad sina Jinggoy Estrada at Bong Revilla. Di rin makulong si PNoy, na... https://t.co/PGexmEY106",0
Plot twist:
Sen. Grace Poe: Ibibigay ko nalang lahat ng boto ko kay Mar Roxas! ??????
#HALALAN2016,0
Mar Roxas: Ipagpatuloy ang DAANG MATUWID!

VOTERS: Di ka namin iboboto! SO SHUT UP NA LANG! ??
 #SoShutUpNaLangSeries,1
Morales says she has reliable source to prove Binay pressured COA to delay report https://t.co/fEUqXelLar https://t.co/x0CkJTSrUV,0
"Naglapana ang naka orange sa Maynila. Akala ko si Binay, si Erap pala ang may kampanya pero wait may pinagkaiba ba? #TrafficAlert",0
@Mowhammered @ylona_garcia @rapplerdotcom SI BINAY HAHAHHA,0
"""Beauty is power,."" If wala kay power, wala kay beauty. In other words, Powerful lage si Binay.",0
@yffar03 Bakit napunta kay Binay? Huhuhu.,0
desperate move Mar Roxas! desperate move! https://t.co/o9VILk1OKH,1
"Kahit sino man manalo sa kanila ni duterte, poe at miriam wag ang yung dalawa but mas bet ko du30 ????",0
INC si Kath Bernardo tas nag endorse kay Mar Roxas. Whoot?,0
Jusko puro mukha ni Mar Roxas nasa TV.,1
Mayor Junjun Binay visiting the wake of lolo's kumpadre. https://t.co/fDCJdfrDhf,0
Chiz: I’m not leaving Grace to join Binay https://t.co/4LmE0he8VY #DefiningTheNews https://t.co/fqnA675byo,0
"Poe's citizenship, Binay's wealth, Roxas' actions, Duterte's words, Santiago's health.",0
Mar Roxas at Leni Robredo lang po. https://t.co/qs66gnvOJu,0
Buti na lang di pa Presidente si Duterte kundi patay ka ng Snatcher ka ??,1
@Pepe_Alas Binay actually looks like Nidora. Hahaha #ALDUBTheLetter,0
"Now I think that the Alma Moreno interview, same w/ Binay during the UPLB forum, is a form of act to gain sympathy and popularity. #PRworks",0
"On toughest opponent of Roxas, Robredo said ""Everybody's game but VP Binay had already organized (campaign) long before."" #PHVote",0
"DZRH exit polls: Duterte 41.9%, Poe 20.1%, Roxas 19.8%.",0
Poe shrugs off Binay-Escudero chance meeting; it’s not surprising https://t.co/AK3cHQhBXS | via INQUIRER,0
"Palasyo, pumalag sa paninisi ni Binay sa Zapanta case

Mariing inalmahan ng Malacañang ang paninisi sa kanila ni... https://t.co/JY2zJV3GqV",0
Mag withdraw kana Mar Roxas para kay Lorna Tolentino Lmao

#AyawSaDILAW  https://t.co/LaSfoGDtrQ,1
Umay ako sa Paid TV ad mo Sir VP Binay. Masyado na garapalan.,1
"#TV5Aksyon | Liberal Party, hindi nababahala kung hindi nangunguna sa election surveys si Mar Roxas. #News5Aksyon",0
@Pcy_JohnEbol13 Mga nasilaw sa perang bayad ni Roxas.
VOTED BINAY PLS COUNT
#OnlyB1NAYPresidente  #Halalan2016,1
I'm a responsible Filipino and I will not vote for Mar Roxas. Wala kang mauuto. Di ka mananalo! #AyawSaDILAW,1
Another reason to hate Jejomar Binay https://t.co/u7NcEqfMMj,1
@dzIQ990 @jay_dones black propaganda nga nmn tlga e. Khit gnun mdmi prin sumosuporta kay VP Binay #PHVoteBinay,0
"Forget Ayala skyline, look beyond: Abi Binay https://t.co/zQbc7GaoMT https://t.co/sS03oJdXwf",0
"SA GINAWA NI MAR ROXAS, MAS LALONG MARAMING SUSUPORTA KAY DU30! PATI MGA LOCAL CANDIDATES NA DILAW AY MAGULO NA RIN. https://t.co/naduYvrLzV",1
Lolol naalala ko may kumalat na chika na inofferan ni Mar Roxas si Alden ng 100M pero tinanggihan. Tapos ngayon bigla si DJ na mag eendorse,1
Binay: Kahirapan
Miriam: Economy
Duterte: Criminality
Poe: Agriculture
Roxas: tsinelas ni Korina

#PiliPinasDebates2016,1
May nagbigay ng orasan samin may muka ni Binay wtf,0
My personal ranking for PH Presidentiables:
1. Poe
2. Santiago
3. Roxas
4. Binay

Nothing follows. 

#Poe2016,0
Duterte and Marcos still leads at 8 % of the votes coming in. Poe overtakes Roxas for second place while Robredo... https://t.co/OHYyxO2Pta,0
"""I call for unity, i call for decency, i call for democracy""-mar roxas. then he should consider stepping down as early as now??? #PHVote2016",0
"Binay no.1 pa rin sa SWS survey; Duterte, Poe patas sa pangalawang pwesto https://t.co/2m0w8kSrw3 | via Bombo Radyo",0
#marroxas and #LeniRobledo: To LEAD is to SERVE! Let's choose SERVANT LEADERS.Not Thieves; Not Tyrants. The EQ Post https://t.co/HdmhuBqLgG,0
#WantedPresident #WantedPresident 
sobrang laki ng Hacienda ni Binay.. buong pamilya siguro nila nangungurakot.. ??
#OpinionkolangAh,1
Rampage si binay sa timeline ko hahah 
#NogNogHambog,1
It's really a fight between HHMNBN and @MARoxas! And the good shall prevail! #PHVoteRoxas #SwitchToMar https://t.co/msBhjQjlB7,0
"Kahet stress, napawi nung nakita kita. Binay!?????? https://t.co/ZFtIrmlG0B",0
[NATION] VP Binay to kick off campaign in Mandaluyong  https://t.co/CLAlv8yhR3 | via GMA News,0
SA INANG BAYAN
#MasMaramiTayo 
#MarLeniWins 
#RoRo2016 
#RoxasRising https://t.co/XHp3YNpv61,0
"Roxas, PNoy are obviously the ones behind Trillanes' attacks vs Duterte. Does anyone still think otherwise? https://t.co/iMgE6bHmKt",0
"Mar Roxas, you are an embarrassing idiot. #LaglagBala",1
May bumoboto pala kay Mar Roxas? ??????,0
"@jairagizelle ow, Sorry naman, HAHA sabi ko ke silang itext si binay hindi na ako nireplyan.",0
Walang katapusan na aking ama ni grace poe.,0
